Time	X	Y	WeightA	WeightB	Acc1X	Acc1Y	Acc1Z	Gyro1X	Gyro1Y	Gyro1Z	Mag1X	Mag1Y	Mag1Z	Yaw1	Pitch1	Roll1	Acc2X	Acc2Y	Acc2Z	Gyro2X	Gyro2Y	Gyro2Z	Mag2X	Mag2Y	Mag2Z	Yaw2	Pitch2	Roll2	
66040	-13,49	3,70	0,2	0,1																									
66045	-7,41	4,96	0,2	0,2																									
66050	-15,72	2,41	0,2	0,1																									
66055	-18,70	-0,83	0,1	0,2																									
66060	-16,46	-0,17	0,2	0,2																									
66065	-16,15	-1,09	0,1	0,1																									
66070	-13,42	4,98	0,1	0,2																									
66075	-12,33	2,26	0,3	0,2																									
66080	-6,83	2,45	0,2	0,2																									
66085	-7,97	2,35	0,2	0,2																									
66090	-28,54	6,75	0,1	0,1																									
66095	-13,78	2,36	0,1	0,2																									
66100	-8,20	-2,33	0,2	0,1																									
66105	-14,26	0,71	0,1	0,2																									
66110	-14,51	4,80	0,2	0,1																									
66115	-12,40	6,73	0,2	0,2																									
66120	-2,74	1,96	0,2	0,3																									
66125	-12,67	8,52	0,1	0,2																									
66130	-15,55	4,90	0,2	0,2																									
66135	-12,21	3,55	0,2	0,1																									
66140	-8,41	2,95	0,2	0,1																									
66145	-21,73	7,87	0,1	0,1																									
66150	-13,76	10,42	0,1	0,2																									
66155	-12,10	-1,20	0,1	0,2																									
66160	-21,89	7,51	0,2	0,1																									
66165	-12,44	2,65	0,2	0,1																									
66170	-15,56	5,60	0,2	0,1																									
66175	-11,53	8,22	0,2	0,2																									
66180	-22,62	7,64	0,2	0,1																									
66185	-3,81	2,60	0,2	0,2																									
66190	-19,18	10,23	0,1	0,1																									
66195	-9,49	2,26	0,2	0,1																									
66200	-13,80	5,91	0,2	0,1																									
66205	-9,74	2,76	0,2	0,2																									
66210	-18,14	8,43	0,2	0,1																									
66215	-7,44	4,04	0,2	0,2																									
66220	-12,74	0,67	0,2	0,1																									
66225	-3,57	5,45	0,2	0,2																									
66230	-17,30	8,20	0,2	0,1																									
66235	-15,02	8,81	0,1	0,2																									
66240	-21,89	7,51	0,2	0,1																									
66245	-11,00	7,53	0,2	0,2																									
66250	-7,42	8,13	0,2	0,2																									
66255	-11,38	6,15	0,2	0,2																									
66260	-12,14	14,07	0,1	0,1																									
66265	-4,20	9,99	0,2	0,2																									
66270	-17,17	12,09	0,1	0,1																									
66275	-10,75	6,76	0,2	0,2																									
66280	-7,81	8,47	0,2	0,2																									
66285	-8,62	4,86	0,1	0,2																									
66290	-15,68	6,11	0,2	0,2																									
66295	-3,52	8,91	0,1	0,2																									
66300	-6,33	6,63	0,2	0,2																									
66305	-15,60	9,29	0,2	0,1																									
66310	-8,14	6,95	0,2	0,2																									
66315	-4,22	11,30	0,1	0,2																									
66320	-13,51	6,35	0,2	0,1																									
66325	-13,82	9,98	0,2	0,2																									
66330	-10,75	6,76	0,2	0,2																									
66335	-13,76	10,42	0,1	0,2																									
66340	-9,53	7,29	0,2	0,1																									
66345	-19,25	7,58	0,2	0,1																									
66350	-16,24	12,27	0,1	0,2																									
66355	-3,90	7,69	0,1	0,2																									
66360	-7,97	2,35	0,2	0,2																									
66365	-21,75	9,02	0,1	0,2																									
66370	-16,01	10,67	0,2	0,2																									
66375	0,12	8,05	0,1	0,2																									
66380	-11,53	8,22	0,2	0,2																									
66385	-13,53	4,85	0,3	0,2																									
66390	-10,79	11,42	0,1	0,1																									
66395	-11,53	8,22	0,2	0,2																									
66400	-12,69	9,28	0,1	0,2																									
66405	-9,50	12,53	0,1	0,2																									
66410	-18,82	3,14	0,2	0,2																									
66415	-12,73	7,04	0,2	0,2																									
66420	-11,51	5,27	0,2	0,2																									
66425	-11,53	8,22	0,2	0,2																									
66430	-3,10	1,88	0,3	0,4																									
66435	-6,43	7,58	0,2	0,3																									
66440	-5,40	0,34	0,1	0,2																									
66445	-7,28	3,91	0,2	0,2																									
66450	-10,56	5,26	0,2	0,2																									
66455	-6,81	5,61	0,2	0,3																									
66460	-7,97	2,35	0,2	0,2																									
66465	-6,45	6,65	0,2	0,2																									
66470	-7,20	7,43	0,2	0,2																									
66475	-9,39	6,18	0,3	0,2																									
66480	-13,01	9,48	0,1	0,2																									
66485	-4,65	8,22	0,1	0,1																									
66490	-5,43	9,64	0,2	0,1																									
66495	-4,50	4,81	0,2	0,2																									
66500	-10,56	5,26	0,2	0,2																									
66505	-7,92	11,27	0,1	0,2																									
66510	-13,76	10,42	0,1	0,2																									
66515	-10,56	5,26	0,2	0,2																									
66520	-11,53	8,22	0,2	0,2																									
66525	-12,04	5,79	0,2	0,3																									
66530	-15,44	0,29	0,4	0,1																									
66535	-2,84	1,45	0,3	0,4																									
66540	-73,84	15,77	0,1	0,0																									
66545	-4,32	11,90	0,2	0,2																									
66550	-5,69	6,34	0,2	0,3																									
66555	-2,86	7,36	0,3	0,3																									
66560	67,53	-103,68	-0,1	-0,1																									
66565	-5,69	6,34	0,2	0,3																									
66570	-8,60	7,17	0,2	0,1																									
66575	-4,89	6,29	0,3	0,3																									
66580	-18,99	-16,58	0,3	0,0																									
66585	-7,74	7,24	0,3	0,4																									
66590	-8,77	7,25	0,3	0,2																									
66595	-6,36	3,48	0,3	0,3																									
66600	-8,64	4,06	0,3	0,2																									
66605	-4,96	3,90	0,3	0,3																									
66610	-5,69	3,54	0,3	0,3																									
66615	-9,38	3,63	0,3	0,2																									
66620	-0,63	6,67	0,2	0,3																									
66625	-3,10	4,99	0,3	0,4																									
66630	-7,51	5,75	0,3	0,3																									
66635	-5,21	2,75	0,3	0,4																									
66640	-5,62	6,19	0,3	0,4																									
66645	0,08	8,14	0,1	0,3																									
66650	-11,28	5,88	0,3	0,2																									
66655	-6,06	4,65	0,3	0,3																									
66660	-378,18	-329,23	0,3	-0,3																									
66665	3,85	4,27	-0,5	-0,3																									
66670	-0,95	2,42	-0,5	-0,4																									
66675	-9,22	3,65	0,2	0,3																									
66680	-5,96	4,06	0,3	0,3																									
66685	-9,71	4,78	0,4	0,3																									
66690	7,27	-5,26	-0,4	-0,4																									
66695	4,85	4,59	-0,3	-0,3																									
66700	-6,26	6,52	0,3	0,3																									
66705	-3,07	7,22	0,3	0,3																									
66710	-7,87	4,04	0,3	0,3																									
66715	-6,27	0,31	0,3	0,3																									
66720	-2,30	1,50	-1,3	-1,0																									
66725	-5,99	7,76	0,2	0,2																									
66730	24,18	5,34	-0,2	-0,6																									
66735	-5,38	4,18	0,3	0,3																									
66740	-8,76	4,85	0,3	0,3																									
66745	-8,14	6,95	0,2	0,2																									
66750	-11,95	5,77	0,3	0,2																									
66755	-10,75	6,76	0,2	0,2																									
66760	-13,56	1,65	0,3	0,1																									
66765	-6,27	3,00	0,3	0,2																									
66770	-9,26	5,21	0,3	0,2																									
66775	-11,09	5,69	0,3	0,3																									
66780	-8,36	8,22	0,3	0,2																									
66785	-3,53	4,43	0,2	0,2																									
66790	-0,71	3,38	0,2	0,2																									
66795	-6,59	8,23	0,3	0,2																									
66800	-9,59	2,22	0,4	0,3																									
66805	-2,96	5,89	0,3	0,3																									
66810	-12,77	6,14	0,3	0,2																									
66815	-6,00	1,77	0,2	0,2																									
66820	-9,75	1,41	0,3	0,2																									
66825	-3,38	6,66	0,2	0,2																									
66830	-3,31	6,98	0,2	0,3																									
66835	-0,92	2,14	0,3	0,4																									
66840	-5,97	7,53	0,3	0,3																									
66845	-8,45	7,08	0,3	0,3																									
66850	-12,77	6,14	0,3	0,2																									
66855	-7,63	0,75	0,3	0,3																									
66860	-5,99	7,76	0,2	0,2																									
66865	-6,05	2,04	0,3	0,3																									
66870	-8,76	4,85	0,3	0,3																									
66875	-7,87	4,04	0,3	0,3																									
66880	-11,89	1,70	0,3	0,2																									
66885	-7,08	3,79	0,2	0,2																									
66890	-9,36	2,39	0,3	0,2																									
66895	-9,39	6,18	0,3	0,2																									
66900	-7,43	5,12	0,3	0,3																									
66905	-6,00	1,77	0,2	0,2																									
66910	-7,96	4,70	0,3	0,3																									
66915	-3,37	3,73	0,2	0,3																									
66920	-8,76	4,85	0,3	0,3																									
66925	-3,20	4,97	0,2	0,3																									
66930	-10,55	2,76	0,3	0,3																									
66935	-5,37	7,20	0,3	0,3																									
66940	-6,46	3,42	0,4	0,4																									
66945	-5,33	1,96	0,2	0,3																									
66950	-9,24	2,79	0,3	0,2																									
66955	-2,99	6,38	0,2	0,3																									
66960	-8,78	1,65	0,3	0,2																									
66965	-9,34	5,46	0,2	0,2																									
66970	-8,64	4,06	0,3	0,2																									
66975	-8,63	1,71	0,3	0,3																									
66980	-8,76	4,85	0,3	0,3																									
66985	-9,37	9,60	0,2	0,2																									
66990	-7,09	6,81	0,3	0,2																									
66995	-5,42	4,08	0,3	0,3																									
67000	-6,81	5,61	0,2	0,3																									
67005	-2,46	0,33	-0,9	-1,0																									
67010	42,50	-8,28	0,2	-0,5																									
67015	-5,59	6,40	0,2	0,3																									
67020	-6,36	3,48	0,3	0,3																									
67025	-3,24	3,30	0,3	0,3																									
67030	-8,36	2,89	0,3	0,2																									
67035	-5,62	5,54	0,3	0,3																									
67040	-5,16	2,60	0,4	0,3																									
67045	-8,91	4,85	0,3	0,2																									
67050	-10,11	3,81	0,3	0,3																									
67055	-6,10	5,20	0,2	0,2																									
67060	-8,77	7,25	0,3	0,2																									
67065	-5,69	6,00	0,3	0,3																									
67070	-9,23	6,17	0,3	0,2																									
67075	-3,62	6,04	0,2	0,3																									
67080	-0,53	4,55	0,3	0,3																									
67085	-10,72	3,71	0,3	0,2																									
67090	-4,12	5,65	0,2	0,2																									
67095	-13,80	5,91	0,2	0,1																									
67100	-4,20	6,36	0,2	0,2																									
67105	-11,29	3,70	0,2	0,2																									
67110	-18,14	8,43	0,2	0,1																									
67115	-10,70	7,47	0,2	0,2																									
67120	-14,66	-1,89	0,1	0,1																									
67125	-15,11	7,39	0,2	0,1																									
67130	-10,40	5,39	0,1	0,1																									
67135	-3,89	3,84	0,1	0,2																									
67140	-7,79	5,45	0,2	0,2																									
67145	-8,20	3,04	0,3	0,3																									
67150	-5,89	1,83	0,2	0,3																									
67155	15,85	-9,73	-0,5	0,0																									
67160	-13,00	5,71	0,4	0,3																									
67165	-8,78	1,65	0,3	0,2																									
67170	-10,57	4,87	0,3	0,2																									
67175	-8,34	3,61	0,3	0,3																									
67180	-7,36	2,77	0,3	0,3																									
67185	-11,03	6,85	0,3	0,3																									
